gene_id,MPANC_CON-DMSO-1_S1,MPANC_CON-DMSO-2_S2,MPANC_CON-Gem-1_S3,MPANC_CON-Gem-2_S4,MPANC_KO-DMSO-1_S9,MPANC_KO-DMSO-2_S10,MPANC_KO-Gem-1_S11,MPANC_KO-Gem-2_S12,PANC1_CON-DMSO-1_S1,PANC1_CON-DMSO-2_S2,PANC1_CON-Gem-1_S3,PANC1_CON-Gem-2_S4,PANC1_KO-DMSO-1_S9,PANC1_KO-DMSO-2_S10,PANC1_KO-Gem-1_S11,PANC1_KO-Gem-2_S12
ENSG00000242198.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198538.10,358,374,409,343,413,392,385,384,454,293,460,458,358,379,362,403
ENSG00000182652.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269365.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261635.2,0,1,2,3,0,3,2,1,1,2,0,1,2,1,1,0
ENSG00000255231.1,1,0,0,1,2,3,2,2,0,0,0,0,4,3,2,1
ENSG00000200406.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278337.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180083.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170903.10,377,428,352,434,382,411,347,331,464,547,499,503,340,367,389,379
ENSG00000114735.9,295,299,357,310,517,576,457,402,244,234,260,235,349,262,282,249
ENSG00000237819.5,0,0,0,0,0,0,0,3,4,3,0,5,0,0,0,0
ENSG00000143061.17,966,946,869,916,833,869,1068,907,925,1002,882,801,541,577,590,596
ENSG00000105855.9,3518,4218,3303,3332,7944,9197,6123,5006,142,118,352,106,6807,6638,4997,5172
ENSG00000280067.1,10,9,15,4,10,14,11,9,10,9,9,8,13,12,11,20
ENSG00000257935.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149150.8,14,7,4,7,3,3,12,11,13,3,4,9,0,0,0,0
ENSG00000226994.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244362.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283236.1,0,0,0,0,0,0,0,1,7,6,10,2,0,0,0,0
ENSG00000080822.16,542,599,656,594,402,621,619,225,1047,1011,993,508,798,790,358,424
ENSG00000227511.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000127580.15,569,619,487,490,679,779,647,721,371,465,308,407,511,471,495,578
ENSG00000273844.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283386.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110871.14,908,970,776,760,1280,1475,1183,1355,942,1085,956,998,798,828,613,725
ENSG00000180739.13,54,46,56,45,35,48,67,77,182,219,111,179,9,13,17,23
ENSG00000204929.12,0,0,2,0,2,7,2,3,4,0,3,0,0,3,0,0
ENSG00000201644.2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
ENSG00000204618.8,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000199832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227418.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186329.9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3
ENSG00000160948.13,2208,1843,1608,1624,2174,2506,1548,1836,954,745,679,983,1276,1320,1010,1004
ENSG00000151575.14,94,98,95,73,122,113,88,99,80,73,43,49,78,95,54,55
ENSG00000254450.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284142.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000225557.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170871.11,1237,1329,1180,1115,1182,1423,1074,785,1571,1763,1479,1389,1288,1208,1098,1092
ENSG00000080644.15,25,11,24,18,22,30,6,15,16,20,13,21,11,18,12,11
ENSG00000251764.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171954.12,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0
ENSG00000204887.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167380.16,94,93,126,237,255,165,131,182,209,292,313,204,182,149,140,162
ENSG00000159200.17,569,626,539,545,366,444,367,451,647,690,517,530,449,442,437,442
ENSG00000167914.11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239381.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000249799.1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000005189.19,415,342,530,573,503,459,799,770,350,367,361,305,353,389,587,611
ENSG00000250980.1,1,2,2,3,3,5,3,4,7,4,5,2,3,3,2,4
ENSG00000280580.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230964.1,3,3,2,2,3,2,2,1,2,2,2,2,2,2,2,1
ENSG00000267790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188738.14,0,7,9,3,11,14,5,0,13,7,8,6,8,11,5,4
ENSG00000181026.14,861,734,952,894,722,728,925,913,1030,1181,1117,1063,560,484,946,861
ENSG00000277806.1,0,1,0,0,1,1,0,1,8,4,6,5,1,0,1,4
ENSG00000247130.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000247809.7,8,4,11,13,12,13,19,16,31,32,20,41,8,10,6,10
ENSG00000207282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241644.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197405.7,77,26,71,65,50,48,18,42,11,11,7,5,122,122,74,29
ENSG00000167232.13,217,225,229,41,441,494,400,353,491,512,409,398,239,325,303,54
ENSG00000163781.13,2831,2960,3424,3331,2697,3046,3958,3209,5193,5272,4341,4626,2802,2884,3652,3870
ENSG00000211668.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259239.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204897.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231930.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200052.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197045.12,2330,2669,2498,2460,2207,2428,2044,2183,2763,1436,2524,2418,1468,2262,2072,2165
ENSG00000284498.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000106992.18,706,745,652,591,549,576,694,548,426,409,530,579,432,277,552,703
ENSG00000142599.17,4575,4351,3611,3580,2786,2972,2761,2238,4929,5223,5107,4730,2828,2598,2287,2258
ENSG00000213911.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000016391.10,4,4,6,4,4,4,3,0,1359,1382,1222,1313,0,0,0,0
ENSG00000136488.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230768.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278009.1,2,3,4,4,4,4,4,3,7,6,8,8,4,4,3,4
ENSG00000078369.17,16805,16706,13613,13520,9618,11347,10411,10355,16762,18159,15828,16376,9150,9147,9231,10459
ENSG00000242061.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154027.18,0,0,6,2,0,2,2,4,45,55,56,43,3,1,0,0
ENSG00000257542.5,0,3,0,2,1,1,0,0,0,2,2,1,2,0,2,0
ENSG00000186676.3,0,3,2,0,0,2,3,2,0,0,4,0,0,3,0,0
ENSG00000249510.1,6,7,7,6,8,8,11,5,0,0,0,0,12,8,11,9
ENSG00000267339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205716.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270243.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257389.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185031.6,0,2,0,0,2,2,0,0,0,0,0,0,2,0,0,0
ENSG00000281196.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000236123.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261316.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280401.1,4,7,0,7,2,6,2,4,2,4,6,2,3,4,2,0
ENSG00000249792.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000080824.18,21889,15595,14192,12794,13076,15071,18412,15330,23455,22282,20665,24943,14438,14444,17368,17989
ENSG00000274253.4,0,0,0,0,0,0,0,0,141,144,133,160,0,0,0,0
ENSG00000085741.12,125,124,90,103,138,142,128,134,19,19,19,14,62,44,64,45
ENSG00000283597.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254489.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270937.1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233851.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166352.15,78,66,56,58,130,136,101,137,215,224,197,197,81,95,65,62
ENSG00000200411.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000262769.1,46,40,50,31,74,80,58,46,10,0,12,9,58,71,55,48
ENSG00000270251.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237637.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278969.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000066933.15,945,1036,612,696,1199,1132,919,797,1346,1373,1318,1051,1069,1006,883,869
ENSG00000224590.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000138080.13,20,12,17,11,11,18,12,14,25,31,20,14,6,6,6,6
ENSG00000180398.11,5287,5860,5729,5265,6409,6640,7164,6792,3448,3953,3429,3445,5073,5219,5786,6234
ENSG00000143797.11,2147,2467,2483,2399,2024,2232,2638,2441,2171,2237,2173,1966,2310,2273,2668,2730
ENSG00000116039.12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000240327.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198408.13,5753,4579,4873,4459,5507,6732,4825,5109,5382,5608,5474,4240,4913,5711,5335,5705
ENSG00000241838.3,20,20,21,23,30,35,22,22,20,24,16,20,21,24,22,20
ENSG00000227158.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000135218.17,5,14,15,5,10,21,17,3,0,0,2,2,17,16,7,6
ENSG00000275329.1,9,7,10,10,8,8,10,20,11,9,14,13,4,8,6,5
ENSG00000250919.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000006747.14,64,67,57,43,123,110,102,120,2,2,3,4,342,231,148,146
ENSG00000243915.1,10,6,11,6,4,6,6,4,16,9,13,11,6,3,7,9
ENSG00000259225.6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000051523.10,7315,6527,5997,6252,7229,8345,8296,10809,3986,4107,3691,4289,5498,5532,6215,6824
ENSG00000269188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224836.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000066136.20,1215,1043,1177,1232,868,966,1014,952,1135,1467,1162,1053,841,743,889,1002
ENSG00000246130.1,0,0,2,9,1,5,3,0,2,0,0,2,4,0,2,3
ENSG00000159261.10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000261629.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224231.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251168.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185252.18,348,316,240,247,377,420,280,218,342,340,325,281,194,194,172,207
ENSG00000229687.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108639.7,2786,2418,1744,1768,2017,2222,1363,1779,2095,2497,1872,2042,1744,1400,906,891
ENSG00000216439.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242858.1,4,4,2,6,3,4,8,3,2,4,1,2,3,2,2,3
ENSG00000250573.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232225.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222107.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110675.12,0,0,0,0,0,0,0,0,464,514,511,556,0,0,0,0
ENSG00000264242.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277500.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273343.1,7,7,8,5,6,18,15,3,12,12,9,5,13,8,13,7
ENSG00000272752.6,602,485,508,672,858,861,642,613,450,450,515,341,538,457,539,599
ENSG00000177791.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270712.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200218.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239415.1,13,35,12,13,15,16,16,14,20,8,19,24,26,9,14,15
ENSG00000277975.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278983.1,0,0,0,0,0,0,1,0,2,2,4,2,0,0,2,0
ENSG00000278975.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263735.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214185.3,308,314,364,316,90,92,137,77,197,227,209,167,102,93,158,143
ENSG00000166451.13,942,947,890,848,622,680,745,840,835,877,817,823,659,633,845,958
ENSG00000128309.16,1096,863,1777,806,1105,2172,880,1126,418,457,422,463,1711,758,1300,1350
ENSG00000242615.1,0,0,0,0,2,0,0,0,60,53,53,55,2,0,0,0
ENSG00000239887.4,2306,2127,1756,1692,1436,1662,1438,1364,672,826,715,707,1514,1400,1323,1387
ENSG00000089060.11,783,549,635,643,844,1097,653,881,727,666,516,565,783,683,616,492
ENSG00000115380.19,0,0,0,0,0,0,0,0,20,37,38,36,0,0,0,0
ENSG00000241343.9,2279,2136,2029,1904,2230,2330,2025,2349,2061,1910,1885,2047,1666,1589,1508,1685
ENSG00000221994.10,3,3,4,3,25,27,26,25,14,9,9,14,7,3,7,2
ENSG00000145819.16,1032,1010,833,926,1098,1071,1173,796,930,959,1004,884,1123,1100,1148,1278
ENSG00000249425.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198753.11,1272,1082,1410,1351,2946,3285,2017,1703,420,390,435,358,1669,1494,1312,1324
ENSG00000205663.5,0,0,0,0,0,0,0,0,72,69,63,67,0,0,0,0
ENSG00000277795.1,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0
ENSG00000252322.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240216.7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
ENSG00000181284.2,724,713,663,625,749,824,698,806,240,315,303,301,513,512,372,432
ENSG00000160695.14,1419,1178,1093,1056,1248,1242,1234,1147,788,759,743,710,1024,1012,1134,1012
ENSG00000259350.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205653.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154640.14,303,400,453,382,191,220,232,315,546,489,463,528,229,229,363,366
ENSG00000267106.5,21,16,21,19,32,64,27,29,29,35,21,32,14,23,15,13
ENSG00000268144.1,4,0,0,0,3,2,7,8,0,0,0,0,0,0,11,0
ENSG00000170759.10,12064,13586,12422,12154,10344,12591,11028,10549,9356,10028,8886,8967,10771,10674,10979,11235
ENSG00000130723.19,5119,4683,3896,3902,3929,4416,3934,2387,4065,4529,3958,3394,2896,2789,2753,2896
ENSG00000120210.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213522.4,24,19,18,16,23,31,19,30,19,18,17,18,25,29,29,22
ENSG00000202026.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000131470.14,200,171,221,246,122,136,232,194,276,294,285,267,111,139,206,207
ENSG00000226868.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267285.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000270754.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145384.3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,2,0
ENSG00000260278.1,4,2,4,0,4,2,2,4,5,5,4,4,3,2,0,2
ENSG00000235570.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265859.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258476.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000209582.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000249237.5,2,0,3,2,3,6,7,5,1,0,0,0,0,0,1,0
ENSG00000264023.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271581.1,0,0,0,0,0,0,0,0,17,13,17,25,0,0,0,0
ENSG00000151322.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215206.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177369.8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174145.7,16,18,21,21,4,6,7,5,0,0,0,0,0,5,6,0
ENSG00000243896.4,78,59,69,78,64,65,37,32,8,22,7,10,61,46,32,41
ENSG00000232230.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260605.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137776.16,1751,1712,1513,1711,1765,2230,1978,2410,1801,1627,1651,1715,2002,1660,1926,2241
ENSG00000256075.1,6,7,10,9,9,7,8,9,11,10,5,9,9,9,11,7
ENSG00000100116.16,271,261,231,249,274,284,367,532,265,278,241,248,235,255,289,261
ENSG00000175063.16,3724,3486,4097,4157,2513,2681,4618,5520,2156,2247,1923,2348,2198,2290,3642,3508
ENSG00000168434.12,970,882,745,680,890,928,829,759,790,812,683,727,884,821,660,710
ENSG00000214359.3,1,1,1,0,2,0,2,2,0,2,2,0,0,2,0,1
ENSG00000268364.1,6,4,3,7,11,8,14,12,6,2,7,8,11,3,7,5
ENSG00000185633.10,13,5,8,12,0,4,9,11,15,6,5,9,6,0,0,0
ENSG00000249565.2,1487,1370,1282,1245,832,949,910,887,1255,1299,1204,1196,650,687,776,790
ENSG00000223505.2,0,0,2,2,0,0,0,0,0,1,0,0,2,1,2,3
ENSG00000213177.3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
ENSG00000250347.1,0,1,0,0,0,0,1,1,0,2,1,1,0,0,0,2
ENSG00000147854.16,350,322,478,484,711,802,803,599,671,543,596,434,526,570,711,713
ENSG00000241353.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116991.10,0,0,0,0,0,0,7,0,231,265,218,193,0,0,0,0
ENSG00000110876.9,6,9,11,6,19,19,33,47,4,6,4,4,6,14,21,25
ENSG00000284430.1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ENSG00000256061.7,44,83,68,31,29,53,34,43,80,105,103,110,14,33,6,22
ENSG00000242338.6,10,13,63,37,43,41,58,12,24,58,73,44,19,50,47,26
ENSG00000100124.14,455,405,379,393,352,415,383,457,585,570,482,531,305,288,324,429
ENSG00000089351.14,1593,1354,1335,1315,1003,1067,936,946,1569,1582,1432,1440,790,729,746,795
ENSG00000274326.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279530.2,12,10,17,15,9,17,16,5,23,20,16,6,13,24,12,12
ENSG00000137054.15,1152,1016,1005,1071,917,979,1063,986,2870,3102,2630,2899,623,635,777,776
ENSG00000231297.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000269939.1,1,3,2,3,1,3,1,4,7,3,1,3,1,2,1,2
ENSG00000259976.3,435,600,177,122,159,419,319,136,103,96,93,62,336,396,221,129
ENSG00000275868.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201608.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000174282.11,3651,3358,3007,3106,3815,3997,3421,2812,1490,1579,1349,1390,2924,2759,2324,2567
ENSG00000249990.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276012.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163577.7,352,430,392,413,288,323,275,301,1359,1427,1260,1162,361,389,411,425
ENSG00000259384.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227096.1,5,5,4,6,3,1,3,3,8,10,4,9,2,3,3,1
ENSG00000230581.2,13,15,12,15,14,15,11,18,10,12,11,12,13,15,13,13
ENSG00000259994.1,26,38,40,38,38,36,31,41,41,60,28,57,31,28,30,29
ENSG00000183019.7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254655.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167531.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000247626.4,524,518,431,456,379,391,372,360,467,481,442,406,264,271,320,336
ENSG00000013293.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000253133.1,3,6,0,4,9,6,5,0,0,2,3,0,3,7,3,3
ENSG00000108298.10,18783,17246,14971,14535,16875,16328,14943,17891,8754,8891,8555,8813,12254,11932,12305,13486
ENSG00000259116.1,1,2,0,3,9,13,0,6,3,0,0,3,6,8,3,8
ENSG00000199212.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254358.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000224830.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266086.1,2,3,5,8,3,7,6,4,13,14,4,14,5,2,6,2
ENSG00000123124.13,1411,1461,1301,1175,1278,1459,1187,1053,1663,1774,1568,1539,1411,1420,1127,1195
ENSG00000239706.1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000141068.14,258,234,221,227,217,280,329,224,257,264,270,233,200,215,254,251
ENSG00000276100.1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253652.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273925.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
ENSG00000237041.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ENSG00000165985.9,142,163,138,133,97,118,81,64,37,56,34,36,118,113,96,77
ENSG00000146670.9,2675,2755,3177,2872,2055,2111,3417,3838,3450,3917,3347,3602,1885,1965,2607,3129
ENSG00000251611.1,12,5,2,0,5,6,7,4,0,0,0,0,4,4,3,8
ENSG00000258332.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000262147.1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
ENSG00000252466.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271219.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000175061.17,12158,11605,10717,10380,11445,11238,10122,11573,1577,1880,1513,1796,7722,8309,7669,8719
ENSG00000264343.5,261,226,193,202,147,144,161,125,299,318,321,273,100,123,133,141
ENSG00000260519.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000102890.14,2646,2341,2119,2025,2567,2997,2237,2580,51,45,67,64,1947,1786,1356,1422
ENSG00000223400.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242628.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227965.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000111450.13,782,790,806,745,597,730,741,716,1854,1807,1705,1730,740,683,694,681
ENSG00000269951.1,4,5,7,8,15,15,12,5,4,7,8,3,15,18,11,16
ENSG00000267611.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
ENSG00000231453.1,0,0,0,0,0,0,0,0,7,8,8,11,0,0,0,0
ENSG00000225449.3,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0
ENSG00000118298.10,30,36,31,46,11,15,11,11,6,6,5,8,23,24,17,28
ENSG00000275476.1,26,16,17,17,2,2,4,3,0,0,3,0,27,32,21,33
ENSG00000268686.1,3,2,0,0,0,0,5,4,12,20,22,17,0,2,0,0
ENSG00000234639.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000159086.14,1013,1108,1318,1286,1352,1604,1380,1260,1229,1204,1270,1026,1233,1101,1382,1452
ENSG00000180596.7,37,44,26,23,25,28,30,24,120,154,102,97,57,44,71,81
ENSG00000253226.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171621.13,956,940,666,764,556,530,556,564,878,885,973,872,492,441,468,463
ENSG00000237342.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268505.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000147799.11,1801,1598,1563,1490,1538,1695,1424,1331,645,662,599,580,883,920,1021,1095
ENSG00000257411.1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
ENSG00000007402.11,19,21,21,11,27,16,14,22,15,22,18,21,21,33,14,18
ENSG00000279813.1,3,0,2,0,0,0,2,2,0,0,0,0,2,2,0,0
ENSG00000254362.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000126950.7,2,0,0,0,0,0,2,3,13,21,15,23,0,0,0,2
ENSG00000207137.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ENSG00000228601.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255700.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182578.13,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0
ENSG00000165376.10,193,184,184,178,146,150,130,121,0,0,0,0,46,26,40,41
ENSG00000147853.16,1133,1253,1149,1139,973,1157,1022,1135,885,1065,887,915,1039,1092,1004,1104
ENSG00000188257.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258706.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214708.4,11,4,7,18,9,10,6,13,4,6,6,0,3,4,4,11
ENSG00000258478.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275948.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201382.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000221527.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
