GeneID,CRISPRn Viability Z score (olap and talaz screen),CRISPRn Drug Effect Z score (olap screen),CRISPRn Olaparib sgRNA Drug Effect Zcount,CRISPRn Olaparib Gene Rank,CRISPRn Drug Effect Z score (talaz screen),CRISPRn Talazoparib sgRNA Drug Effect Zcount,CRISPRn Talazoparib Gene Rank,CRISPRi Viability Z score (olap screen),CRISPRi Drug Effect Z score (olap screen),CRISPRi Olaparib sgRNA Drug Effect Zcount,CRISPRi Olaparib Gene Rank,CRISPRi Viability Z score (talaz screen),CRISPRi Drug Effect Z score (talaz screen),CRISPRi Talazoparib sgRNA Drug Effect Zcount,CRISPRi Talazoparib Gene Rank
RAB7A,-5.05976954370727,2.96872244018434,0,17415.9563055017,1.95638085588186,0,14635.2391820387,-5.13740398659186,1.73162229788449,0,16188.8511186793,-6.09562384446691,1.34029480808819,0,16122.4119890247
TCTN3,1.22781715112309,-0.89429831178169,1,4202.54481015079,-0.881303526799603,1,7856.92577105937,1.01151557897028,-1.23228639114243,0,1881.24461307567,0.384442420190564,1.34037380382303,0,16122.0634228093
HIBCH,0.162857617897719,-0.791491670810436,1,8511.94257397611,1.58584028948471,1,14905.9308318249,-0.911404021892215,0.347557994558454,0,9473.42090225042,-0.551674911429203,1.34047693331552,0,13213.7039027991
ZNF624,-0.250202996251837,1.01840071749743,0,10970.8626764671,0.313937970375324,0,10803.3173238833,-0.720292433836702,0.545390422125181,0,8196.10420995685,-1.36653260643967,1.34094755958249,0,12694.2583453777
CHD7,0.603027754432145,0.361577270996078,0,9961.03695401992,0.0845117640389819,0,10375.7227925455,-0.888600066749997,0.528123833907437,0,12903.8000761868,-0.898525756343401,1.34180411686424,0,16500.385696708
PALLD,2.04590293909709,0.682590137560527,0,10678.9880157425,2.21731021843509,0,10966.8888259795,-0.041948472427837,0.107662678082626,0,8250.62417492401,0.274576194138902,1.34191696818514,0,15405.1274510602
NEDD4,0.209454895299035,0.298309296053877,1,4664.40058468025,-1.96307502931721,1,675.766635132939,-1.733832110496,0.87649882203115,0,14515.8114932741,-2.04474109682937,1.3425938152607,0,16019.9406439265
NOVA2,1.34878889292842,0.727489953296953,0,13207.4087723695,0.324007810472862,0,10251.7473230971,-1.8245376128098,-0.0129287982860625,0,9847.87531350027,-2.0467029677983,1.34306789589525,0,15534.3150930947
NPPB,1.20679316616687,-0.200682415518861,0,7083.77098144677,-0.0522793496390365,0,8348.97647940924,-1.21415004566736,0.450057379255038,0,12839.144459321,-1.14904118183922,1.34355574164292,0,14169.9306236473
CLINT1,-1.72855507152511,0.551801830220989,0,11933.4436382911,-0.0502071188818247,0,7466.0248131453,1.38082455955986,1.70409512737987,0,15480.120472817,1.11797660371058,1.34393214490924,0,15582.6442388416
EBLN1,1.8144087037999,0.748010203880676,0,9818.88638494565,1.22592857135607,0,10165.1247339558,0.596798825464273,0.689712512819633,0,10610.5450926897,-0.390974580684762,1.34491760263244,0,13839.5065272349
LRRC14B,0.676367513947302,0.409048394018157,0,9533.51207408802,-0.647861959593647,0,3879.35490568253,-1.40396899945407,-0.19527826264637,1,9250.60937938543,-1.89804176439216,1.3453609283835,0,15234.9121922576
ADAM20,1.07854539363228,0.138505648573286,0,6854.97949878979,1.43343824478008,0,13197.2954540344,0.23675042024818,0.392825001516492,0,12808.0891781093,0.150211350282668,1.3460057063485,0,14942.2295697583
MIB1,0.50196786614369,0.0699131415533108,0,8954.46860916702,0.384705365821381,0,10973.8526940312,-0.798746056490512,-1.14862992413132,0,2171.95142828953,-0.993894937610755,1.3460784129565,0,16092.5176426861
SLC35B4,-1.72268825037373,4.47145652271391,0,13746.0200026683,1.98795535011043,0,10627.9915438038,-0.210357701625361,0.640388427898431,0,8375.5742880982,-0.213697192725731,1.34646260954717,0,15396.3019382626
GADD45B,-2.36286540356702,1.40028954321738,0,15101.450966938,-1.21375319575387,0,3088.25153415248,-1.46520061259634,1.58021217904367,0,16767.5106174077,-2.23887983965229,1.3468035089848,0,15725.1884684338
FTCD,-0.882509464331811,-0.02445199716596,0,7844.373797031,-0.923027620244172,0,2674.93636970954,2.25940426268103,0.71886627561262,1,8593.55701943346,1.80285285621515,1.34682533122404,0,11866.8031699878
MSMP,-0.466182178430775,-0.459756266883862,0,5856.43323016094,-1.0097291376988,0,4247.3898787624,0.0411679776858305,0.463824252063538,0,9844.1560965322,-0.747535532849414,1.34694002510995,0,16144.2744966397
C21orf33,-0.965542939320987,0.412514159716493,0,10393.291706939,1.94109357874762,0,16662.9358632858,-1.95976561195678,0.907909515829983,0,14943.3513079181,-1.70922649040115,1.34755332560077,0,16420.6571487578
ZCCHC7,-0.814818100098712,1.03324292868903,0,14479.4338187349,2.58455317293193,0,17394.3398770273,-0.381939004832392,1.86721938990745,0,16195.4656496863,-0.235249025655467,1.34801680561478,0,16682.545577023
ATP6V1C2,0.33672040489884,-0.90171941993932,1,5736.88990621953,-2.2025231465252,1,4757.64100621197,-1.1221810443853,1.23618679062829,0,16020.1063032852,-1.27761950300908,1.34835672026907,0,16408.5354965334
C7orf62,1.30183264150971,0.616584822987694,0,8332.85442221578,-0.38779309630674,0,5593.92483217968,0.559111259698526,-1.60576332255733,1,2326.53973346684,1.3186348420599,1.34861747223314,0,13824.5710273239
NDUFS1,-2.59662279228967,-2.73911305269368,0,790.54268859121,-3.58101492137912,2,404.290644692822,-6.16471685848995,-3.95519722375027,1,720.173337895689,-6.23265980575633,1.34933404474945,0,12045.2390189058
RBM15B,-0.671554239497861,1.13913224248166,0,15020.57894336,1.25364378186739,0,15863.1042924708,-0.202349338268771,-0.713934751179899,0,4856.54155379672,-0.0696688930721394,1.3496973190832,0,12475.9536571704
C2orf69,-0.601709960932776,-0.0740473722190862,0,7081.75602711849,0.522175316185617,0,10780.6298344547,0.571534903379072,1.01045368983607,0,8874.07969149089,0.574062296970572,1.3501130612179,1,15886.9026400443
CLN8,0.464413942844388,0.128368589158252,0,3705.95768116698,-0.823143161135672,1,4249.54372114726,-2.9127505696851,-0.846486444437151,0,4150.9771012284,-4.18950357183956,1.3501792201554,0,12677.2783743007
PIK3R1,6.16947491236886,-1.77962342828864,2,332.448777984054,7.80921767710832,0,17396.3811760317,9.15211632245267,2.15912472065083,0,16296.3311058841,8.40613113104313,1.35062308122077,1,13152.1038947665
FLI1,3.18499507652009,0.388160245355998,0,5313.76708933169,-0.946108620276736,0,3491.73028466771,-0.967848115807883,0.807535122209278,0,12301.9892759309,-0.90212553287713,1.35078223981519,0,16878.832215395
ZNF566,0.801235647548103,-0.602242709782332,0,3663.44069768256,-1.2630959581277,1,3496.08889303051,-2.59373568852654,-2.2416124097417,1,2474.57832486951,-3.34661867137777,1.35101456138402,0,15794.4873995582
PRG3,0.178950468875892,0.383096692657538,0,11338.9297844406,0.111125304690276,0,6478.58673912123,0.298821384873932,-0.160719203604628,0,7095.42262362183,0.394939421404727,1.35120765858466,0,14790.1187724592
MTHFR,0.519490776762595,-1.36848071110148,0,1048.95319042925,0.527801002842546,0,8034.97122021272,0.477148842177917,0.892820457286882,0,13387.6062851715,0.868147871710143,1.35135024039564,0,15046.6484818628
IGFL4,1.03478789557828,1.13186781999224,0,13280.4623372611,-0.356023100922064,1,3054.72827146288,1.39608497023232,-0.852506839674848,0,2606.43857701921,0.5384810724338,1.3515407443918,0,13010.4753901072
DOHH,-10.27650326306,-1.02883134599416,0,2514.30970329458,0.203150395148753,0,8307.76415972212,-7.10275131204749,0.0709198055506866,0,6188.33538528379,-8.55691495694181,1.35208673326228,1,12390.4219244366
IL10,-2.13176916606288,1.16350698216766,0,13636.3755626495,0.737938504574082,0,12961.0527377444,0.552384458865409,0.196379330587712,0,6614.22385083558,0.727625634326583,1.35257983890613,0,13358.3315619407
FEM1B,0.680260344382015,-0.0636094411901779,0,6145.23700031543,-0.5271648457877,0,6069.27405019107,-2.76375420867884,0.397893323975361,0,10421.7238336403,-2.68283203852069,1.35292452962907,0,15966.4866251475
ERMN,0.390721905411287,-0.316001658286487,0,6971.50845294701,-0.953133684814642,0,3782.89754876746,-0.265395016259731,-0.865106905998409,1,5522.59790482144,-0.506895699893528,1.35311957539402,0,11686.9403463671
ZNF804A,0.245731942645198,-1.90085540543659,1,2618.34971496662,1.70122900008062,0,16499.0282136757,-0.00363005151429882,0.987924570822749,0,13345.8400196707,-0.502609281385528,1.35318657223311,0,16241.7689055438
PTHLH,1.49720486677254,0.906130301334287,0,12046.4254352888,0.482713590126132,0,10362.7777584037,-0.0875954320323833,-0.0137562771047307,0,8533.02038073818,0.260499141020289,1.35340083631361,0,12548.4355128351
HACL1,0.982488897710342,0.479110674911652,0,12500.9882635181,0.173461742024082,0,7876.15708986219,0.676882899720637,0.980060795600566,0,15987.1699191682,0.578642569904992,1.35349619241925,0,16337.1616327943
CEBPE,-0.851232913774467,0.497399504842938,0,9014.85414063441,-0.0374123432006995,0,7166.97119125207,-1.82671054529469,-0.505082092823727,0,4973.0798114762,-2.68799743778554,1.35368141272037,1,16756.9993317914
MAGEC2,0.387424720066035,0.696211286489598,0,13049.4646351818,-1.02071296707849,0,4250.80400901483,0.364464054946918,1.10805291736858,0,15647.2166347316,0.0648221714262946,1.35372283693528,0,15779.9666980893
LENG1,-1.40369854469025,-0.0849874214104546,0,9008.02003443798,1.57317494450922,0,16265.9090345608,-16.7077922372473,-2.74953673288862,1,2026.7641528369,-21.9901674794949,1.35514588589861,1,16516.2139340611
HIST1H2BE,-7.49859792980855,2.62457669248591,0,12547.6903968046,7.62185257507685,0,17849.59779511,0.669917537524974,-0.288516082880428,0,7082.83638005974,-0.176900511340369,1.3552034731381,0,13940.824913038
NFATC1,0.564994996387361,0.546282514222721,0,9569.28640951694,1.49189217303649,0,15318.3103190083,0.552053438212351,0.201414214031267,0,3730.41956618404,0.395211946748688,1.35553858390106,2,10873.6746417343
THG1L,-9.88278465518107,-2.8738556721353,2,2121.71131253353,-1.43110648909138,2,2551.91844304487,-13.1107769967209,4.86701864603046,0,18676.2545998778,-17.6717135976955,1.35555368519216,0,15701.82373771
EPN2,-0.0473175032260047,1.44498301892439,0,15697.3518136495,0.308529725657428,0,9806.98884551979,-0.823123041413894,-0.854723080961192,0,5855.40648335039,-0.355250912105196,1.35555863438335,0,14874.0303982264
FAM162B,0.51093047380341,-0.00265169939224966,0,6062.29266577095,-0.877779570899131,0,3266.72904801509,-2.68420990563182,-0.305370454229007,1,9380.74719226789,-2.99782716960296,1.35629783319906,1,12731.9200466277
FRS3,-1.87526332577912,0.665209679044494,0,14261.5771421613,-0.0137538234715317,0,9109.69493544798,0.810931469611222,0.812256926354657,1,13848.0166643605,-0.829941450229481,1.35635951296532,0,15638.6582152108
PLCE1,1.12989012891446,-0.41423772056336,0,7371.36510536739,0.105174258343008,0,9525.70603213642,0.799853303596289,0.831505065077376,0,14103.7107847847,0.437335861784869,1.35640121876823,0,16124.678014278
FBXW8,-0.688296884751201,1.03778390610425,0,13351.4954403908,1.02825711752152,0,14953.2739341047,-0.793450770558629,0.0940120025773596,0,11275.1789017816,-0.639345727131388,1.35692637481241,0,16788.554768873
LPIN1,1.77354361009971,0.186993743947271,0,6118.8164709625,1.84695418753315,0,14515.0839950844,-0.886016067896106,0.228155512138547,0,9864.25093219894,-1.66601840342189,1.35735520262479,0,10610.0923870282
C19orf80,1.47123478772123,0.24613562319689,0,9795.3434147635,1.41039188109938,0,10954.5689505354,-2.10485299528343,2.49082423944406,0,16148.1734023517,-2.63893573149782,1.35766162057168,0,10664.1669965849
FGF17,1.77059450636376,0.360628256138843,0,9851.47710389351,0.624566673080443,0,10697.2520430899,-2.2934961991712,-1.4470089484136,0,2937.90825652141,-2.70269150967641,1.35789650435327,0,14668.8785486057
UTP15,-10.8865436302272,-1.74443056610227,1,5424.29938045229,-3.03982080119152,2,2588.42876489917,-18.9787595730164,4.75715412900724,0,18429.0038104531,-19.3297730518501,1.3579215250877,1,9752.64684096872
KCNA1,0.611845372975088,1.93220159908485,0,16280.9309409982,3.16844474719525,0,17586.3529599214,-7.41804660045442,2.17800431725931,0,17112.9349738652,-8.93785318548014,1.35798475148104,0,16475.0043772777
KRT83,-0.504315390698286,0.00864108411218231,1,3948.19158066347,1.03401064268549,0,14204.4105777558,-0.490072233064527,-0.232098225338754,0,6149.05785892935,-0.00993282969960621,1.35817137375634,0,16390.0199534312
SCAP,-10.9046493438838,-0.431099687341389,0,9064.8231595919,2.44951189661197,0,17391.8202640039,-5.52516917758007,3.65895790291909,0,18528.5117578996,-9.31079847660083,1.35822218137599,0,15463.9305892336
CEBPA,1.06512737948319,-0.730718099704815,0,5442.9778042658,0.780569393319092,0,11590.7089964239,-0.226182552148161,-0.811691726349809,0,6652.37301071927,-0.61984808094819,1.3582400113511,1,14768.1307530997
DEFB107B,0.230994696797798,0.00625898508132903,0,8680.22823024657,0.812359662642537,0,14301.6725393538,1.36576593475476,-0.677142968086213,0,3218.33789983985,0.950434358614832,1.35841957009119,0,17216.6671797841
PPAP2B,1.7325156469336,0.960587614325168,0,13050.3319388682,1.49990467899225,0,14370.4672777765,-2.83091657680952,0.106293937784584,0,11411.2390163912,-3.73754521664019,1.35875470083484,0,16355.6492290079
ABCC11,0.0449829150490183,-0.0992222105008602,0,9633.06319066961,0.301911023891906,0,10838.6764845172,1.21686782616259,0.636873977783649,0,11436.2231583021,0.398476059499677,1.35880212745027,0,4636.31445751572
GOLPH3,1.76113732047835,0.453639851355179,0,4310.10279271709,-0.330201542876425,0,7942.44862295538,-2.8992849497497,0.39481581973018,0,11649.9861949673,-3.0515160179544,1.35901233743105,0,16007.1465454761
ALX1,0.391483307028903,0.312219338928806,0,5576.78535535108,1.21811443034274,0,10924.206409485,0.148337712170995,1.14162858075826,0,15213.8083358852,-0.123379268845057,1.35920853308524,0,15446.8652102913
FAM229B,0.249984807036292,-1.14972542386964,1,3843.44333071086,4.50580899428583,0,11484.0818536123,-3.25908627813261,2.03659857648422,0,10855.0155452526,-2.84024417624554,1.35935510153041,0,13374.08962511
IDH3G,-1.55724424132031,0.477854898653962,0,12155.6408833914,0.0799205024470313,0,8713.86735218673,-0.562538865434309,0.80929284408983,0,14684.5021070754,-1.4931027934294,1.35990677806506,0,16696.5160128009
HS3ST6,-0.308753510937971,1.2588500134059,0,15334.3750417624,0.417313779390998,0,10939.6869910121,-1.26704761100893,1.14828760109434,0,12010.4954122395,-2.04003186863956,1.35992044186648,0,15728.9176889614
C5orf34,-0.57762526450549,-0.922134697323113,1,8775.32702330947,-6.00951028691977,1,720.199759387727,-2.38409225526316,-0.00881751450076987,0,10310.187977756,-3.24086564434502,1.36008266782232,0,15122.729703538
HECW1,1.30412331509958,0.767296736924434,0,11746.1977112579,-0.54928586816603,0,5423.97705588053,-0.26178701840272,1.26968475370916,0,13655.9042822037,-1.20701285415703,1.36031987807208,1,12579.7365433152
DVL1,-0.680165428958428,-0.867978853437982,0,4052.53972061011,0.219252591868692,0,9961.75956044556,0.368671198605014,0.0497925478486419,0,10138.0523986339,-0.268504855333105,1.360538929871,0,10480.8485146289
ZNF596,-1.64568065998143,-0.863443971012983,1,6485.78343601447,-2.96842187565286,2,1818.0715866283,-0.639925420832084,1.14123008506536,0,14280.8769827786,-0.659675411932061,1.36064980934734,0,16301.528604242
FKBP10,-0.464807123251756,1.36248107592029,0,15255.146930374,1.33731241934964,0,15988.5626286796,-1.52592925305289,-0.916393701229821,0,4592.13770674181,-3.57945580048217,1.36106045357369,0,14622.2474124107
SULT1B1,0.651592853351973,-0.651639669802545,0,5880.93370845126,-0.0312872017452655,0,8750.61583499486,0.502244623318323,-0.443355534666965,0,4751.35440453775,0.350624018215337,1.36129601486753,0,14338.0646022778
TP73,1.05927242857793,0.478854262802716,0,12585.737808514,0.67248500681973,0,12738.4461553374,-1.11502373723875,-1.25005809123508,1,4448.25325564841,-3.95962647548206,1.36158008192431,0,10864.312955163
ROGDI,0.597752126151664,-0.467958398413002,0,6905.89433851727,-0.755839770935458,0,4374.91449462494,-1.64425479258763,0.134539095112274,0,8445.25004316931,-2.91421940643422,1.36181882961148,0,16399.1041908871
NTPCR,1.28770200971381,1.18167173705392,0,14252.5623282469,-0.593302131542306,1,6668.12251882047,-1.44314880340951,-0.629155135662425,1,7191.67384521846,-2.50173655783915,1.36186922119627,1,15175.8696937642
FAM3C,0.094878706468843,-0.701227849392531,0,4495.36380903789,-0.442757730511281,0,5150.40809793984,-3.38750487790561,0.155939342992683,0,11690.3551261234,-4.86068230004859,1.36317718657406,0,16598.156511283
CSF1,0.22694808334188,0.24948956955869,0,8356.14625064158,1.28202201784792,0,12223.1954092173,0.925703672016783,1.20441884385777,0,11709.7994596773,0.659618048004558,1.36319677208717,0,13287.0837119585
SERAC1,0.229316280802579,-1.01309492148628,1,6372.50990471933,0.0799113055087603,1,10916.8067256672,-0.334055962356113,1.13024184491084,0,15572.099157064,-0.796782855850496,1.36364353219101,0,12140.8280367799
ANKRD23,0.818678053414512,1.09364988106497,0,14225.849634289,-1.05673979881046,0,4079.65635790362,-0.146174071443077,0.997991299720333,0,10805.1678205522,-0.210068020840721,1.36371165960171,0,15928.4640257218
AVL9,-0.328851576257902,-0.0298120197226089,0,7666.49485082205,-0.0863323180148855,0,9341.50083070738,0.671815132755314,-0.155620095998235,0,7073.1245321061,0.268656363309146,1.36375826145528,0,14751.0010376499
USP12,0.182975643314385,0.239494751121738,0,11783.6416436016,1.80958133903311,0,16784.4942914864,-2.66623362148979,0.998727006320218,0,14010.3665446013,-2.80584661625918,1.36396776479644,1,15830.3763609203
TESPA1,0.702315947455554,1.0530057677589,0,13070.1932913509,1.21385189310332,0,14689.5979318189,-0.413231981666417,-2.20573296094324,2,2900.49483937949,-2.84797485327091,1.36400169546276,1,15013.0081812323
ADCK4,1.45438738142166,0.290451567216944,0,9464.45593898382,0.269457511124512,0,10239.0323429614,-0.00159330384516955,0.873996230846787,0,14377.264722513,0.950460131770577,1.36456329449351,0,15623.9494184198
PROKR2,0.00958402582090032,-0.608997407103737,0,3205.65506502124,0.292789518587649,0,6240.78375757,-1.9087676679524,0.107457272710093,0,4388.75660626387,-2.5810424666532,1.36483918731161,0,10831.1011331187
CD97,0.400231288037218,-0.0845001605513536,0,8684.76482898607,-0.952182639465983,1,3777.65621507746,-0.568870526840875,0.100647937475766,1,6706.35313054127,0.0273765719948582,1.36506472054766,0,16510.5097007647
NUDT12,-0.453709402227161,0.116172125486084,0,10060.4986495065,-1.47822746512531,1,4155.93850057579,-0.607547641384676,0.175131672649862,0,8112.22001780473,0.0611324432466068,1.36537154109031,0,13172.1359235197
EXOC3L1,-0.690447885647066,1.19077436083759,0,14898.8661825109,1.07738973877041,0,12183.6542670429,-1.10843492545583,0.50141560882093,0,8965.23626260811,-1.44562228372342,1.36569664170831,1,14064.318912622
PLEKHG1,0.573844639547187,0.0824823067307738,0,10707.1079934965,0.0429199443220948,0,4411.47040914361,-0.0504147486577086,-0.955857207302562,1,3986.36900718984,-0.975723832949732,1.36632686824646,0,10328.3950192378
ZNF708,-0.25903730151636,-1.23605797431887,1,3662.97302106915,0.210009512664344,0,7265.20261181325,0.826885575877487,-0.713319810951129,0,4856.61518773093,-0.025043434073345,1.36658038748784,0,14241.3378693526
PBX4,2.25340642568962,-0.181271601909592,0,5414.36972650166,0.163816974846188,0,8127.09893784849,0.199063009530376,0.632662340166704,0,10834.428768947,-0.108583364930625,1.36667502389402,0,15181.0669392671
SLC12A2,-1.67057887174465,0.883965692169909,0,13851.1929654337,-0.991100755725358,0,6176.22010649585,-1.56959889074168,1.47926250612578,0,16087.1252852374,-2.1114109120266,1.36683138209249,0,15994.4695572876
CITED1,1.35341849427274,-0.360864376664798,0,5234.44409948502,0.0702421744760157,0,4875.92371840066,0.448910465020033,0.495587662204164,0,10685.0613914832,0.0625962268255865,1.36704905604815,0,14572.6727899003
IL36G,-0.826562418427486,1.79016441675412,1,5278.52756462623,-0.918246113226858,1,7446.24312891208,2.74964992080567,0.633697573024842,0,12601.0995583635,1.6210620545475,1.36775475889449,1,15885.1520122367
GOLGB1,0.899144059458339,0.888901459451262,0,12090.0629107068,0.817581097242352,0,12634.4603445196,0.153307938030567,1.15330740324955,0,14483.9839430374,-0.0149391252842886,1.36791629198871,0,12542.0669932583
CLRN2,0.519250181437234,0.781676204490594,0,12146.3583749746,0.3317782398483,0,9320.89189993797,-1.0936044213535,-0.857986506505966,0,5470.63624744796,-1.62761537204368,1.3684661643094,0,17019.1437100586
USP47,-1.01138871662522,2.30707745775774,0,16738.81809944,2.96107576555718,0,17518.4561096535,-1.59794758401331,1.72735065940191,1,16141.4945933859,-1.68737921490726,1.36893191067745,1,16623.840067076
ARL9,0.437270379167604,-0.395956821441232,0,7544.4774192324,-0.0747280000922445,1,5850.40839956913,-0.258755083246546,1.53062603009619,0,14972.2227917358,-0.520824676141444,1.36915586035842,0,15365.0343147644
GPN1,-15.5382695334649,-1.74644934301281,1,3909.10323470752,-2.42776152532719,1,4103.46204508633,-12.1126009249228,1.58152915974135,0,17819.4519401338,-11.9068769102029,1.36951572230201,3,16159.8975105519
WDR44,0.125703345469329,0.487412036020149,0,9918.52777576814,1.65078329798737,0,16424.5236249526,-3.6682269716196,0.764230617104269,0,13774.2950249646,-3.50410511396892,1.36955714088131,0,16508.9263822221
ADAM33,-0.359522285723891,0.710450611816457,0,7782.13847884221,1.52175002891555,0,11309.6427424055,0.34633538255567897,-0.260321266771985,0,3808.41856702379,0.0438156567080205,1.36956529930469,0,15210.2236252522
OCSTAMP,1.40697043843829,0.17448403315406,0,8426.78381144008,0.209176916383184,0,10388.2956166007,0.202236745714895,0.402840092110251,0,10682.1842268958,0.306556122763795,1.36965294653065,0,10467.9199278098
NOSTRIN,1.79191507941949,-0.452830879380406,0,4873.15766504642,-0.274096816054871,0,6426.99790208836,-0.684376569347958,1.31920136782879,0,16481.4057910779,-0.459703977431813,1.37041636729079,0,16427.6551712659
TLL1,1.66833416415223,-0.0541139472345945,0,8473.98387427627,-0.573889277351001,0,6264.71676032599,-3.06337893306738,-0.823856153041547,0,3641.64537968718,-3.96173723758355,1.3706822237636,0,14967.9279470574
FRS2,-0.353401948857831,-0.495678093958186,1,7778.44486195481,-0.516808864081048,0,4728.79990245351,-0.237082991429779,0.457165743626185,0,11682.6830066577,-0.167851705891556,1.37068413628392,0,14496.7719318989
RAD54L2,2.24762911205235,-1.67475796274596,0,890.333052138495,0.288970883385505,0,3659.55630180745,0.593110716392503,-0.0801505137755508,0,7858.17383629204,1.54555784492095,1.37117209932828,0,15068.8732912068
GSTK1,0.399516784378174,-0.146922397009608,0,3846.87018487278,0.240555144669203,0,10199.8139289105,-1.0119484186638,0.38140607845769,0,12358.3504593854,-0.644140024299217,1.3712705198693,1,16885.2412226138
C1QTNF4,-0.664542499058586,-0.398747929808962,0,5406.5621392586,0.101770506649467,0,9653.45456287269,-3.60428001628488,-0.776431945024733,0,4065.9469075393,-5.56908244683702,1.3715603918892,0,10829.2656292241
LRFN5,0.400935120166311,-0.0910942690161046,0,7546.63034405506,-2.55860242311785,2,1257.33362071684,0.204398951608609,0.412171577609306,0,8875.87688060979,-0.316232746365834,1.37173208921762,0,15078.0905581569
NUP35,-4.46150195240746,0.476011568207118,1,6009.88361563948,-0.705264354513598,2,6018.89990972454,-2.18319221745125,1.51715574203851,0,16649.0953744042,-2.62536228169666,1.37204917463139,0,15774.2571794429
FKBP15,1.32737618102743,-1.31001114110288,0,2527.66591566696,-0.802012111349796,0,6777.73943568538,-0.343021654349184,1.43464051771697,0,15567.2728113489,-0.221940307855761,1.37291433783993,0,14936.9065336358
SRSF5,2.30538987410113,0.131553572663564,0,6359.10248281874,-0.035714623120489,0,8534.5293112323,2.85889021043437,1.33204901792456,0,13979.8265692994,2.77495601482477,1.37336792014987,0,15792.1046289642
OTOA,0.0737443787781182,0.535307492244958,0,13906.0472166652,2.51101328060152,0,16608.1660642789,0.831481772285615,-0.243852449654533,0,8686.62226710963,0.0549043910210441,1.37343544810275,0,13899.5297132262
KIAA1683,-0.491349670885331,1.68935989006352,0,15747.1398508265,0.972103198213541,0,9839.29907995921,1.13710809092488,0.381526725686309,0,6253.86772646499,0.678882064516829,1.37343678573971,1,15038.4911801155
CXorf66,-0.00977760279447698,2.89571621271295,0,15735.2631319506,2.58771344586302,0,17283.3552119638,-0.665432455713233,1.16901844219329,0,16081.6402011597,-0.278528465820774,1.37367815107028,0,16467.2136042095
LDHA,-2.24505318618068,-0.930864244420947,0,4455.84660414986,0.329570595666354,0,10506.6098149271,1.2266759905551,0.998121613747667,0,13400.1349860167,1.13976323764126,1.37368372628717,0,15095.1688899957
SH3RF2,-0.129517064475931,-0.369445175892453,0,2798.27325302915,-0.124702686880782,0,6570.54642375206,-3.18542484716253,2.3649928547664,0,18165.5890648131,-2.3719245017001,1.37379315691257,0,14524.5862160447
MMP27,-0.0774007341497443,2.65010485027368,0,16738.1699697375,0.852401166483108,0,12719.8778893096,-1.39000063376866,1.46771697027199,0,15994.1125680664,-1.89431106002643,1.37447746830075,0,15995.9445795258
CBFB,-4.16122220300424,0.0315779907509237,0,8645.1955126577,2.5498925356945,0,16327.1851424167,-1.70690177030494,1.5133612621877,0,16230.5235045664,-2.64838788430862,1.37457816194572,0,14754.4299062262
SLC35E2B,1.08224753578926,0.495013627733474,0,12711.8770542032,-0.668382863209615,0,4094.11810402699,-1.14374853299487,-0.458761095986091,0,8272.09138411883,-4.88951405265333,1.37487922008151,2,15214.7441960147
TMPRSS5,-0.0526044427927652,1.39201382866495,0,14322.3517309703,1.30522632319715,0,13062.2074889461,-0.271435678671519,-0.23478885216352,0,7808.45938916848,-0.688596839320134,1.37498466809431,0,16582.7108316931
TGFB3,0.117212618994387,1.76286873646635,0,15694.0458224959,0.0966309685695726,0,8779.70241187775,-0.171443283768864,0.944719029239132,0,13422.4513886167,-0.25582502421968,1.37502210523277,0,14682.9372646252
DMPK,0.371107822831112,0.59425455249082,0,13048.4895099751,0.321444579410386,0,11510.7954159677,1.59651553178885,-2.46636539298308,1,4555.11102664071,0.808003339093613,1.37572856604637,0,15001.3124475265
SLC7A9,0.882601091863357,0.395719175633612,0,7182.42418492787,-0.492723615430052,0,3750.54945904356,0.928752779572638,0.878283110716161,0,14416.8179873972,1.13042162362947,1.37574700268425,0,16169.3364744143
ESX1,1.56748926533822,-0.205426087868762,0,4308.10026888971,0.270150913558439,0,6527.24694486696,-2.00325824739374,-0.414389351452106,0,9285.12671106253,-2.49947345187732,1.37588093426021,0,14365.1514868595
RGS7,0.837644407284625,-1.71633560010058,1,3846.29212342835,-0.565054910236655,1,4918.0141852066,-3.26742025322835,1.11953749763025,0,15967.5097866077,-4.16507391397609,1.37593364364688,1,14474.3814278317
TBX5,0.254176831192676,1.18673307481393,0,14352.2612634662,-0.639483034521718,0,5227.99835599149,-0.313356335007323,-0.901265580428612,1,5802.85008533378,-0.357442621850751,1.37610422885404,0,11580.811494647
YLPM1,-2.51804498238704,0.291824323097004,0,10238.1409681642,0.848866001550692,0,13631.9880883551,-7.03541200712461,0.856296645220633,0,10349.2104317934,-6.64866381369479,1.37636353374712,3,16346.6487845711
PLD4,0.232368610753113,-1.62978385989275,1,2357.91635129845,-1.10355907361338,1,4348.75290735115,0.177864176523833,0.940244793593381,0,15080.6193704674,-0.207562555821351,1.37665286694566,0,15271.5487506983
SERPINB4,-0.931955721611651,1.61237581580318,0,15850.1913960335,3.54008844645189,0,17710.8128741388,-0.0286525616062396,2.51809755968737,0,14415.039886536,-0.430245767245042,1.37686626709651,0,11441.5130207826
APOC3,0.462587895446506,-0.590836385403086,0,5695.44304067005,-0.0646643859402776,0,6646.01688172182,0.439135019310024,1.6318647830986,0,16237.1265246486,-0.314614217086724,1.37686969717177,0,13428.4770354248
