GeneID,CRISPRn Viability Z-score,CRISPRn Olaparib Effect Z-score,CRISPRn Olaparib sgRNA Z-count
XPO4,-1.7935143683012,-1.87335369177537,1
XPO5,-8.8403659945703,2.04443754043795,0
XPO6,-0.646359958931707,-0.0434919034704232,0
XPO7,-0.370497726349969,0.660503173280201,0
XPOT,-9.76804696650377,-3.9929205158087,3
XPR1,1.14873045197482,-0.506551851949472,0
XRCC1,-1.84496167490164,-3.36662469528102,2
XRCC2,-8.8280664798142,-4.78427794956958,3
XRCC3,-17.0403504963911,1.5939637979702,1
XRCC4,0.968700566044402,-1.44773874831925,0
XRCC5,-11.7353186042371,-0.9140368999335,0
XRCC6,-10.5281399048128,-4.66169815891128,2
XRN1,-2.86270971497525,-0.170760428794689,0
XRN2,-12.241613282943,1.21279766298518,0
XRRA1,0.250554287904801,-0.511661954205268,0
XXYLT1,-0.898250785363141,0.224992212081214,0
XYLB,0.803923755388836,0.572807771313548,0
XYLT1,0.547366964073307,0.130670768617787,0
XYLT2,-2.43373036908842,-1.57726908930537,0
YAE1D1,-11.7748187124966,-0.321128950159844,1
YAF2,0.569791246200393,1.98260786104534,0
YAP1,-8.86116756950542,-0.511538994613109,0
YARS,-14.3575625543662,-4.98696393415191,2
YARS2,-12.1036675019543,-2.86922024572314,2
YBEY,-6.08960203983486,0.221289417551218,0
YBX1,-4.78761974256021,-0.413941188351042,1
YBX2,0.423240590274314,-1.08686246832095,0
YBX3,-1.09224134488773,0.657082005165452,0
YDJC,0.0427221814442036,0.0311170511673948,0
YEATS2,-2.57090120214167,0.146202335867895,0
YEATS4,-12.7625229032511,-2.72910979067027,1
YES1,-2.76999833682102,0.207647294870061,0
YIF1A,-1.78102626741166,0.854094189451542,0
YIF1B,0.860860568957975,-0.0670792698141216,0
YIPF1,0.226935547407615,1.42745579697137,0
YIPF2,-1.06047913667594,0.155121692770134,0
YIPF3,-1.19487902407927,-0.890454243178568,1
YIPF4,0.41637535036117,4.11869090643605,0
YIPF5,-0.0843033642682682,0.895390219472684,0
YIPF6,0.447895100101564,0.414546832462775,0
YIPF7,-0.500906957930945,0.364796172613012,1
YJEFN3,-2.17480832502872,-0.850467683172535,0
YKT6,-10.9331781441784,-2.13724255046201,0
YLPM1,-3.18840126715672,0.492882400403738,0
YME1L1,-2.47711644100696,-0.871154172956601,0
YOD1,0.63867098158869,-0.769745357822729,0
YPEL1,-2.86378998146836,0.279511042996496,0
YPEL2,2.40320115487564,-1.3198181551857,1
YPEL3,-0.7484498670870809,0.134178027540612,0
YPEL4,-1.38572930012922,1.40831042437309,0
YPEL5,-12.6385462425522,-3.26706951332957,2
YRDC,-14.9240895483651,-4.07633179896611,2
YTHDC1,-2.39030893142895,-0.0967752619396065,0
YTHDC2,-2.12115914607116,-0.359561903526015,1
YTHDF1,1.01104815198531,0.0991172506410831,0
YTHDF2,-1.19515341752605,-0.545571701758939,1
YWHAB,1.48759358610238,0.817767417797645,0
YWHAE,-2.14100643425174,0.1855298503365,0
YWHAG,-0.141652618666919,0.526745708518026,0
YWHAH,1.42818484621253,1.3455728382268,0
YWHAQ,0.475146381929163,1.24122829707403,0
YWHAZ,-0.994642927389376,-0.628296712922865,0
YY1,-5.04624148242009,-0.484930236801721,1
YY1AP1,0.258503929765072,0.0631922287950073,0
YY2,0.883486515070979,1.86487107851621,0
ZACN,-0.549902045256998,0.862159734995888,0
ZADH2,-0.282215285774199,-0.228350661278144,0
ZAP70,0.689900749513947,-0.557446623073498,0
ZAR1,0.268976238878808,-0.768074045143548,0
ZAR1L,0.777093137974369,0.983931222103371,0
ZBBX,-0.700368669139553,0.551123976799385,1
ZBED1,-0.0309116910335512,1.60373658771341,0
ZBED2,-0.578612551153661,0.829178537526201,0
ZBED3,-0.118683005450841,1.1653363930118,0
ZBED4,1.57306203207199,-1.05288707302378,0
ZBED6,-0.397556589643796,-0.0705543459260401,1
ZBED6CL,0.637544436098789,0.863049841787523,0
ZBP1,0.929374137178503,0.49796266771466,0
ZBTB1,-0.481304683693662,-0.804196717940412,0
ZBTB10,-0.498664823163248,1.67082888913138,0
ZBTB11,-9.18245797703666,-0.447453836246984,1
ZBTB12,-0.752165491204911,0.275673293673632,0
ZBTB14,-2.20868095658942,0.512927779383025,0
ZBTB16,1.30018428702514,0.182150329497473,0
ZBTB17,-7.15776758050901,0.589202926156572,0
ZBTB18,-0.288591744733322,2.2769999679071,0
ZBTB2,-1.69109369481322,-0.281119617970504,0
ZBTB20,1.64161139934444,1.2478997825345,0
ZBTB21,-1.2841822276594,-0.39139801515672,0
ZBTB22,0.636061505594402,-0.173920494715358,0
ZBTB24,-2.05018132033943,-2.53331910503448,1
ZBTB25,0.596331450397279,0.873772725461349,1
ZBTB26,-0.0546573911013026,-0.614622217547493,1
ZBTB3,-0.0447541030199399,0.814186618533619,1
ZBTB32,-0.0124787330554579,0.697453679105578,0
ZBTB33,-0.705389586092665,-0.114671034541057,0
ZBTB34,-0.656496443368621,-0.536498709446081,0
ZBTB37,-0.823809185199133,-1.01345582290906,0
ZBTB38,0.979615723250989,-0.76809854515555,0
ZBTB39,-0.904091634426736,0.0961852682818104,0
ZBTB4,1.36261113530254,0.0833962169635512,0
ZBTB40,0.876761206095533,0.0861566381856128,0
ZBTB41,-3.23951319785566,1.6261224033117,0
ZBTB42,-0.262469844693416,1.3877504994485,0
ZBTB43,1.40614852023701,-0.0172348856778992,0
ZBTB44,-0.213724606477803,0.392800040294028,0
ZBTB45,-1.04120640216235,-0.611434024002401,0
ZBTB46,0.957019982549679,-0.269385380902254,0
ZBTB47,0.740033349588631,0.40594828830322,0
ZBTB48,0.922311182621129,-0.0363909953861169,0
ZBTB49,0.109463170389184,0.27703508790041,0
ZBTB5,-0.467807970990254,0.631110663532829,0
ZBTB6,-0.124394651166986,-1.92390805027008,0
ZBTB7A,-0.90290001191379,-0.856970011857228,0
ZBTB7B,-2.90690337850325,-1.07227458122697,0
ZBTB7C,-0.651386128507997,1.83295804598431,0
ZBTB8A,0.56743570682079,1.71467706457556,0
ZBTB8B,0.0232029096912833,-0.235017950966999,0
ZBTB8OS,-14.1158638414065,-3.99210836050756,1
ZBTB9,-1.52112473775346,-0.181166785833113,0
ZC2HC1A,-1.07975707489277,2.01980080504512,0
ZC2HC1B,0.586900340070942,1.3717639081392,0
ZC2HC1C,-0.541107542178436,-2.27424475360994,1
ZC3H10,-0.917751810411925,0.687018646561605,0
ZC3H11A,1.24864096672774,0.0332779730577835,0
ZC3H12A,-0.17492187238814,0.244684176745511,0
ZC3H12B,-0.363570487182088,-0.392060707165981,0
ZC3H12C,-1.87178642305557,1.37401470836713,0
ZC3H13,-2.01907750903209,-3.27140779641002,1
ZC3H14,-0.872924494691892,1.65364019256427,0
ZC3H15,-2.63454896179438,-1.66221830081513,1
ZC3H18,-0.560857222361557,-1.66038812580467,1
ZC3H3,-2.39404217781892,0.482651751841744,0
ZC3H4,-1.49047467354321,-0.928116853286576,0
ZC3H6,0.836170290066518,1.39852601492188,0
ZC3H7A,-1.39261640652928,1.08585880902771,1
ZC3H7B,0.671701523709522,-0.544085549487097,0
ZC3H8,-6.87551780100408,-0.14491903506337,0
ZC3HAV1,1.21216380106374,-0.252718893697614,0
ZC3HAV1L,1.39645601554125,0.71991443352921,0
ZC3HC1,-0.302644664018974,-0.351498135751173,0
ZC4H2,1.69528179784021,-0.745187178448728,0
ZCCHC10,-0.567243964376808,0.284743634541431,0
ZCCHC11,0.178002959546665,0.449840369291192,0
ZCCHC12,0.0813347023595489,1.44383522212068,0
ZCCHC13,-0.186995066101715,1.64534148268389,0
ZCCHC14,1.19722390872502,0.02896412197778,0
ZCCHC16,0.0418128581957276,0.261038136611145,0
ZCCHC17,1.00277403218205,-0.473011423972236,0
ZCCHC18,1.49109297436459,0.430176874532563,0
ZCCHC2,0.228933388125044,0.80552843751257,0
ZCCHC24,-0.720143587449236,0.260843351058436,0
ZCCHC3,0.822064652869816,1.16852289179625,0
ZCCHC4,0.645799594679302,-0.297638325029475,1
ZCCHC5,0.425357352907694,1.4815657781725,0
ZCCHC6,2.69419951168588,-1.71397780669666,1
ZCCHC7,0.206825247910544,2.01920658468298,0
ZCCHC9,-10.3986141859001,0.701872380139251,1
ZCRB1,-9.94172376243472,0.226256819869073,1
ZCWPW1,0.822020994877496,0.108063488282966,1
ZCWPW2,-0.965866371153088,-1.54631291342281,1
ZDBF2,1.24101784143103,0.377316145387823,0
ZDHHC1,-0.600652757588113,1.10960141170177,0
ZDHHC11,0.214497381543616,-0.400626933582274,0
ZDHHC12,0.538748437174049,1.28172567508985,0
ZDHHC13,-0.760601284168557,-1.31915117606372,1
ZDHHC14,1.46403614690828,0.468667210010486,0
ZDHHC15,1.57898175285495,0.932020235781537,0
ZDHHC16,0.474725012674614,1.97642226385455,0
ZDHHC17,1.06218044286958,-1.10186103097895,1
ZDHHC18,0.972549551827341,0.00315424439635845,0
ZDHHC19,0.900575482594201,-0.427986385944952,0
ZDHHC2,0.20217923777904,0.548300283026247,0
ZDHHC20,-1.42207270400822,-0.0710813668722387,0
ZDHHC21,1.12189721440511,-0.135369621006583,0
ZDHHC22,0.240693772238402,0.0213577665243034,0
ZDHHC23,-1.82652659168316,1.52137555205189,0
ZDHHC24,-0.759821557754342,-1.70468462453502,0
ZDHHC3,-0.752207154162815,-0.145402323065962,0
ZDHHC4,1.09750944451514,-0.70709376615695,0
ZDHHC5,-1.43573622488977,-0.466227300495815,0
ZDHHC6,-1.80483336268991,0.335805665703236,0
ZDHHC7,-5.10181154351125,3.0689712442405,0
ZDHHC8,-0.113175511604024,0.202472353286135,0
ZDHHC9,0.802751348976541,0.701666376304663,0
ZEB1,1.40530558252185,0.138751050121065,0
ZEB2,-0.852200209264259,1.81906794887524,0
ZER1,0.711874690808093,0.348999858746901,0
ZFAND1,-0.356091058506674,0.411824900351431,1
ZFAND2A,-0.629193263031016,-0.631656909265712,0
ZFAND2B,1.39329116710626,-0.156291388072557,0
ZFAND3,0.939320336036272,0.887536435453109,0
ZFAND4,0.484942524361097,1.04638957083718,0
ZFAND5,-2.49667410787063,1.2053504702505,0
ZFAND6,0.296572732690669,1.36370736233915,0
ZFAT,-2.16799025939864,-0.0572320806840731,1
ZFC3H1,-3.783664984534,1.63620583369326,0
ZFHX2,1.0535321169364,-0.0351266154872518,0
ZFHX3,-0.740132507766749,-0.511786424033812,0
ZFHX4,1.83616992114037,0.686100123613783,0
ZFP1,0.0829159463197253,-0.51933946076434,1
ZFP14,-2.92820781451441,4.72452630880929,0
ZFP2,1.29599021136884,-0.374843291286728,0
ZFP28,0.0537575857497735,0.226123078948222,0
ZFP3,1.54044637263217,-0.343433536097136,1
ZFP30,1.11086161916938,-2.66173098424863,1
ZFP36,0.186637360227772,0.574794100239858,0
ZFP36L1,-1.76625605952381,0.366282196633906,0
ZFP36L2,0.856454696032903,0.0826127758749003,0
ZFP37,0.905335754775008,-1.19183754442761,1
ZFP41,-1.58566268750366,-0.516939583012844,0
ZFP42,1.10857545545945,-0.799832626232666,0
ZFP57,-1.01561117412403,0.91948447509714,0
ZFP62,0.303719470210393,-2.33722907624408,1
ZFP64,1.06742937486695,0.026687133635106,0
ZFP69,-2.08241806644109,2.28944432936285,0
ZFP69B,-3.09193540328536,1.66507189552033,0
ZFP82,1.83675620474961,0.942736932589106,0
ZFP90,-2.2584043840949,2.15404382747269,0
ZFP91,-2.55926663367782,-0.816100678317848,0
ZFP92,0.482962461850466,0.80598342065307,0
ZFPL1,0.215143208164576,1.56421670489241,0
ZFPM1,-0.578117030797438,1.0837666598305,0
ZFPM2,1.13882332501241,-2.28453389180105,1
ZFR,-0.674348404698087,-0.472505710804724,0
ZFR2,1.84675200571787,0.565598014738302,0
ZFX,-8.90112462371803,-2.25809764197912,1
ZFY,0.683920552891334,0.215411659770879,0
ZFYVE1,0.715339860761101,0.756065951169915,0
ZFYVE16,1.27363437578173,-0.0199826321434061,0
ZFYVE19,0.411804669443953,0.0415206508254821,0
ZFYVE21,-0.229207142022264,-0.624012790042489,1
ZFYVE26,-1.07760194353078,0.466139439709311,0
ZFYVE27,-0.0725216274222234,-0.562613400568764,0
ZFYVE28,-0.25060785025682,0.249764227223825,0
ZFYVE9,-2.499754678279,1.4082658549846,0
ZG16,0.778986340699023,0.487511472453776,0
ZG16B,-0.598679280362986,1.77175980857321,0
ZGLP1,0.686666590096457,0.24103372589136,0
ZGPAT,-0.191221984295064,0.929259216752118,0
ZHX1,-0.484713210002901,0.497292026688555,0
ZHX2,-0.143653356847933,0.482029757165611,0
ZHX3,0.973747599537749,0.836595115817622,0
ZIC1,0.563399066896664,1.30945004669091,0
ZIC2,0.988649303531253,0.0818546695477815,0
ZIC3,0.598749352307166,-0.234742256782587,0
ZIC4,0.750788517135981,0.53197490669364,0
ZIC5,1.38564488602068,0.274261397289936,0
ZIK1,-0.195704859206478,-0.298625889638957,1
ZIM2,0.916054529774075,0.0590212347754789,0
ZIM3,2.62448139014106,0.0755272491593788,0
ZKSCAN1,0.117215526612382,-1.04388536789129,0
ZKSCAN2,-0.851567294458399,0.360515291487101,0
ZKSCAN3,1.42189838911925,-0.858468643790528,0
ZKSCAN4,0.456125954590243,2.18244060117261,0
ZKSCAN5,-2.71519463200721,2.56164746241492,0
ZKSCAN7,-0.941577475585285,-0.32463812321606,0
ZKSCAN8,1.07279963458368,1.0553715124656,0
ZMAT1,-0.159112875186457,2.07995644194181,0
ZMAT2,-8.37005537846783,-1.56863621600531,1
ZMAT3,-0.00399849528873001,1.15543997386756,0
ZMAT4,-0.214658542278088,-0.0971672460662888,0
ZMAT5,-4.46536662952303,-1.16446517065276,0
ZMIZ1,-1.79119796945956,1.35956146494696,0
ZMIZ2,-0.669102305166797,0.0861665825269933,0
ZMPSTE24,-1.31558438031346,1.40222787165309,0
ZMYM1,1.20043673941171,0.419349402607872,0
ZMYM2,-0.310775990883659,1.28293209742499,0
ZMYM3,-0.161818534114638,-0.139445803595805,0
ZMYM4,-0.562038650877204,-0.68628820901388,0
ZMYM5,-1.8752095350456,0.19054294318569,1
ZMYM6,0.45772812396383,1.58722098269705,0
ZMYND10,0.0532861958876935,-0.479055368825391,0
ZMYND11,0.350941675546713,0.58616463628074,0
ZMYND12,-0.626633200381789,1.56904911018002,0
ZMYND15,-0.499684636634859,0.379005344656281,0
ZMYND19,-0.299637718760915,1.12651703590052,0
ZMYND8,-3.23038122717926,-0.498220657089958,1
ZNF10,-0.804080893068935,0.506301455645147,0
ZNF100,1.11375455109018,-0.224448694844798,0
ZNF101,-1.83345968057587,1.61887078207525,0
ZNF106,-0.848426149257509,1.81888719715832,0
ZNF107,-0.208426141022815,-1.51411438714095,1
ZNF112,-1.11100658259767,0.991050105417992,0
ZNF114,1.75072643648769,0.101627211803443,0
ZNF117,-0.0851109355738077,2.61119838930828,1
ZNF12,-0.666120784666812,-0.275127666933539,0
ZNF121,0.517396157357366,-0.346892862323473,0
ZNF124,-6.61065310103297,2.57986679934886,0
ZNF131,-9.15872856865992,-5.90022134245175,3
ZNF132,-3.13625008914485,2.0970232068318,0
ZNF133,1.31809566180104,0.689780679159907,0
ZNF134,-0.816357406211831,-2.63667576726398,1
ZNF135,-0.604547329184166,0.0306589068945539,0
ZNF136,-0.452974169117223,0.538882239439716,0
ZNF138,1.14069605668407,-0.31286572968666,0
ZNF14,0.216716691860211,-1.03470530719628,0
ZNF140,-0.0358711135309426,0.436101044842364,0
ZNF141,-5.59977633849842,0.804526071984503,0
ZNF142,-0.0234681587444438,0.513925732866759,0
ZNF143,-9.58495477065483,-4.75434814845825,3
ZNF146,1.86566408204724,0.424588873924592,0
ZNF148,-0.820488285411605,2.27131667454599,0
ZNF154,-1.23226406052896,0.415487266916885,0
ZNF155,0.702121546753674,1.22632589743094,0
ZNF157,0.266329717704772,0.524955304865499,0
ZNF16,-0.426768700139349,-1.16575028708431,1
ZNF160,0.314091473990774,3.28024416230973,0
ZNF165,0.0753284331845936,-1.22622569165359,1
ZNF169,0.628849528365246,0.410038089006955,0
ZNF17,-3.88944943588795,1.94435512948317,0
ZNF174,0.881969307862724,0.45247840301832,0
ZNF175,0.291685857329983,2.54193314067012,0
ZNF177,-0.341404473516093,2.43065458328314,0
ZNF18,0.0798125085652285,0.224587046187022,0
ZNF180,0.861649066363675,0.470009269304815,0
ZNF181,-1.2309673884159,-0.732014963671515,0
ZNF182,1.12174166068225,-2.34943206254,1
ZNF184,1.2665245645628,0.595757951904377,0
ZNF185,0.557387234268278,0.35336238658868,0
ZNF189,2.09867585061088,-1.01376191932437,0
ZNF19,1.48009669375242,-0.249868446819596,0
ZNF195,-0.0845924549624732,-0.635482865730144,0
ZNF197,0.132421542785605,0.313003846773358,0
ZNF2,-0.433847722727342,-0.429537891278566,0
ZNF20,1.3252858043486,0.211577729386669,0
ZNF200,-0.716490169509499,-1.83951198648215,1
ZNF202,-0.840965081494871,2.7779405687346,0
ZNF205,-0.113822981470706,0.443893457235947,0
ZNF207,-10.9986004438448,0.107661461181556,0
ZNF208,0.327940179278056,1.38138172312891,0
ZNF211,1.16050356573492,-0.240624362122509,0
ZNF212,-0.731287988816684,0.0114598923970817,0
ZNF213,0.807985495934956,-0.078133762427145,0
ZNF214,0.388158062948719,0.00519058698772029,0
ZNF215,-2.52270910468227,0.689841744934675,0
ZNF217,-0.299520424313444,1.82340500714419,0
ZNF219,0.842886826403588,-0.137741349339185,0
ZNF22,-0.662691153884218,0.402174842081362,0
ZNF221,-0.196940385564024,0.336667396354344,1
ZNF222,-1.59359052788973,1.46055472628467,1
ZNF223,-0.0699521033067569,-2.56606141428988,2
ZNF224,-0.755772210381942,-0.540065506792095,0
ZNF225,-3.42283004862748,-0.891577793278399,1
ZNF226,-0.616461589100339,-1.8395966155271,1
ZNF227,-1.01616559434816,1.51494709457702,0
ZNF229,0.0168508533828181,1.39075859221409,0
ZNF23,0.0223853248877049,0.462416832903876,0
ZNF230,1.74469293125619,-2.06753224870291,2
ZNF232,0.621824673665493,-0.266153136763546,0
ZNF233,-0.384867824953716,-4.27673255874732,1
ZNF234,0.483371723291213,-0.597265378714242,0
ZNF235,1.23465500622451,0.471723547342574,0
ZNF236,-2.73010614704949,-0.915855804531329,0
ZNF239,-1.08750699438532,0.102397774246601,0
ZNF24,0.230046092496696,0.87812798511654,0
ZNF248,-0.314002852432467,1.07492277683089,0
ZNF25,-0.669936063770904,0.107745106831075,0
ZNF250,-1.44987932949599,-1.38719360567036,0
ZNF251,0.939231129183687,-0.715743182932524,0
ZNF253,-0.659751501484368,-0.354230661584782,0
ZNF254,-3.8905888847922,0.546308065694095,0
ZNF256,-3.43175305396265,2.20066846667742,0
ZNF257,-1.46758404874163,0.165362478429532,0
ZNF26,-0.0543721507043467,-0.333156881773105,0
ZNF260,2.54743269328757,-0.894458903784638,0
ZNF263,-0.0230554244803205,-0.403606152028677,0
ZNF264,-0.743206720761581,0.520175342693101,0
ZNF266,1.65452195951899,-1.40246195615855,1
ZNF267,0.551786875367772,-1.30813427860369,1
ZNF268,0.730924413433783,-1.17112293151192,1
ZNF273,-3.0258479096765,2.33342676696919,0
ZNF276,-0.688150263746435,0.64002099415469,0
ZNF277,0.144742149782589,2.0823798275108,0
ZNF28,0.914025493086009,-2.41516944601727,1
ZNF280A,0.554698777286747,-0.514018426660853,0
ZNF280B,-0.952596965636569,1.36750003907645,0
ZNF280C,-0.756611866704183,1.8004372688926,0
ZNF280D,0.547594341262437,0.82831494344331,0
ZNF281,-0.644463835655569,0.739517674557007,0
ZNF282,0.359640400212242,0.68435206806147,0
ZNF283,0.917468087285002,1.31723703313492,0
ZNF284,1.51771578931976,0.306747461376174,1
ZNF285,-2.13763615158849,-0.907650735971545,0
ZNF286A,-0.400717683629132,-0.711041786878385,0
ZNF286B,-0.952007247774165,0.251430098128345,0
ZNF287,1.81182462177411,0.656250754945763,0
ZNF292,0.654136509317303,1.04526995407186,0
ZNF296,1.33746863158874,-0.520854456753033,0
ZNF3,0.844410563854787,-1.00400589975956,0
ZNF30,-0.346440836554149,0.971476875772673,0
ZNF300,1.81772632160467,-0.103508809543916,0
ZNF302,-0.957025852368396,0.0895358095611223,0
ZNF304,1.7013677136158,0.128964643340539,0
ZNF311,0.204288943779122,-2.1058160697186,2
ZNF317,-0.648181175828725,0.264923948979419,0
ZNF318,2.41899609140758,1.35125696809277,0
ZNF319,0.24716476810106,0.790804059242578,0
ZNF32,-0.87876058866699,2.37976254736251,0
ZNF320,-5.1543627171882,-0.784929733715667,1
ZNF322,-0.00540335021787119,0.15129061967521,0
ZNF324,-0.894914488750643,0.996401223337017,0
ZNF324B,-0.500413894651887,-0.951405480977243,1
ZNF326,1.57497567968181,-0.546730887361037,0
ZNF329,-0.593120745525169,-0.019466618467846,0
ZNF330,0.938837158512776,0.283690422262467,0
ZNF331,0.761234552875995,3.21437631515857,0
ZNF333,1.75630130921427,0.0541787487097523,0
ZNF334,-0.321327372548504,1.48615439607173,0
ZNF335,-9.59889605943133,-1.38647461747451,1
ZNF337,2.11615677021865,0.175087784448257,0
ZNF33A,0.0695827972268648,0.0120728331994021,0
ZNF33B,-0.272148906614665,0.678007598093164,0
ZNF34,-0.0614705348289302,0.505946103240711,0
ZNF341,-1.79407251447667,0.931405414367865,0
ZNF343,0.465956791638206,1.88364819897498,0
ZNF345,0.0642145469957153,0.528845241549082,0
ZNF346,0.720001372730682,0.944225488754583,0
ZNF347,-1.94558132023261,-0.0954602725292717,1
ZNF35,0.110137098954516,-1.13806738456723,0
ZNF350,1.21820884510656,0.899003988363117,0
ZNF354A,0.971331822626599,-2.55433480691413,1
ZNF354B,1.44351921238129,-0.0415231411277664,0
ZNF354C,-1.2823742966051,-0.931147055226174,1
ZNF358,-0.672444265412577,-0.194137573841741,0
ZNF362,-0.576287702317024,-1.98295616605162,1
ZNF365,0.252572856023913,0.481034761960122,0
ZNF366,-0.803307785183237,2.34705576486306,0
ZNF367,-0.69227416621714,0.194387186383021,0
ZNF37A,-3.62576118462521,5.43514929089682,0
ZNF382,-0.834620019068114,1.90497155771158,0
ZNF383,-1.45566380962971,-0.325297607994839,1
ZNF384,2.76912295082388,-0.736361688733682,0
ZNF385A,-0.35123314286318,-0.0878636491812408,0
ZNF385B,-0.378830676188059,0.852678889850683,0
ZNF385D,-0.0840802580483871,-0.494861672840622,1
ZNF391,-1.04598159863784,0.583874722863136,0
ZNF394,0.269742084776368,-0.918823641819915,0
ZNF395,0.896739872927106,-0.185063064363165,0
ZNF396,-0.624928430056784,0.873931426434699,0
ZNF397,-0.0665781185260095,0.834260290151946,0
ZNF398,1.11062625152857,0.813303543984825,0
ZNF404,0.781631602781227,1.92393884952579,0
ZNF407,-3.03704505520172,-0.620788145528289,0
ZNF408,-0.283480050735137,1.51559100552017,0
ZNF41,0.453126093827539,-0.00558268252077659,0
ZNF410,-0.957379426303828,-2.14990387590265,1
ZNF414,-0.0673104974658923,0.628621767792425,0
ZNF415,-1.76368529078379,1.54274281494669,0
ZNF416,0.198406872975646,0.997053268887798,0
ZNF417,-0.205264233180276,0.672020194709452,0
ZNF418,0.551766907098923,-0.127253024158123,0
ZNF419,0.877917617258731,0.528062436136182,0
ZNF420,0.545755827693175,-0.937409491377784,0
ZNF423,1.00719718347053,1.09708211253283,0
ZNF425,-1.64048372663015,2.64336838653305,0
ZNF426,0.300275134648833,1.86805706701169,0
ZNF428,-0.0677816180952012,1.42195454815114,0
ZNF429,-1.51806130209105,-1.89480537559248,1
ZNF43,2.32420221080161,-2.49861087138082,1
ZNF430,0.797160720423521,-0.486980080875594,0
ZNF431,-3.65640251955258,-1.17137726520476,0
ZNF432,0.921308437422254,0.953608775248718,0
ZNF433,-0.359555658058756,-0.0358004484765821,0
ZNF436,-1.04403422856975,-1.66507808886063,1
ZNF438,0.653149746693647,0.879877058383249,0
ZNF439,-0.61751754133294,-0.70170341281895,0
ZNF44,1.96142703451885,1.22078983532135,0
ZNF440,3.50852190563013,-2.19821660847169,2
ZNF441,-3.37433662023422,4.44668461269015,0
ZNF442,-1.06502273439105,1.86243324416208,0
ZNF443,0.715244786352536,-6.65607202750632,1
ZNF444,1.01871477094567,0.121874477553185,0
ZNF445,1.86352488499273,0.274466873390206,0
ZNF446,-0.966662430864816,-0.383418648667023,0
ZNF449,0.170290917073704,-0.71118492804405,0
ZNF45,0.433320636633373,-0.235562555768366,0
ZNF451,0.666730288162084,0.751887018202256,0
ZNF454,0.344970622479998,0.662775885432892,0
ZNF460,-0.290344130803858,1.25385381501302,0
ZNF461,2.41160532612697,0.0516689929084911,0
ZNF462,0.9992389283947,0.141770240538641,0
ZNF467,0.223481557712121,1.10883334724424,0
ZNF468,-3.3869930711841,-3.63276634809321,3
ZNF469,0.496835087330885,1.44235335760441,0
ZNF470,-0.415080548775839,0.157558198148559,0
ZNF471,-1.07258007211444,4.57982093852127,0
ZNF473,-0.401112767478681,1.16685292075081,0
ZNF474,-3.58150692430652,1.82490104914767,1
ZNF479,-1.6955497434698,1.54938857014544,0
ZNF48,1.47155686768897,0.0265335817128213,0
ZNF480,-0.384289842383819,3.30521023668353,0
ZNF483,-1.07480752585363,-0.840240483667946,0
ZNF484,-2.42147177075172,2.82097392072167,0
ZNF485,1.57825754755975,-2.18445913041242,1
ZNF486,-2.11749320248473,-2.92228845643531,1
ZNF488,1.07982563787417,0.148267766420467,0
ZNF490,0.278365029262105,0.956098581438444,0
ZNF491,0.707284716866365,0.175102045000068,0
ZNF492,-4.71734433883523,-1.52581738914782,0
ZNF493,-0.592028861977099,-0.213916131854382,1
ZNF496,0.239725434335864,1.35096727320404,0
ZNF497,-0.0656899535268522,0.652118967715791,0
ZNF500,-0.665142874662619,1.4770129343389,0
ZNF501,0.171832684799424,1.11892955890388,0
ZNF502,-0.271952205019499,0.585611515249972,0
ZNF503,1.4009139675122,0.58219341030592,0
ZNF506,-1.43876099397977,-0.313235639184378,1
ZNF507,0.0105665099998347,-0.305479669267463,0
ZNF510,0.0884374605154323,0.714762785476837,0
ZNF511,-0.753538534063375,0.0799700154203599,0
ZNF512,-0.399858894255643,1.57577025574457,0
ZNF512B,-0.774219678422159,-0.341794499289842,0
ZNF513,-0.72572036075133,0.554321084442651,0
ZNF514,0.765569558132909,-2.79698212126383,1
ZNF517,-0.0725070295606576,0.505642603714243,0
ZNF518B,-0.224006276854101,0.939412516728475,0
ZNF519,-1.38534871711722,2.03555233328251,0
ZNF521,0.961159814045084,1.09976652195631,0
ZNF524,-0.146999858269297,1.41252164110028,0
ZNF526,0.0500943836147032,-0.0516904005487719,0
ZNF527,0.575900452658473,1.19092172627083,0
ZNF528,0.560150541811031,-1.85774720634628,1
ZNF529,-0.680572443836881,2.12519743029073,0
ZNF530,-0.797439286799178,-1.16537317767101,0
ZNF532,0.335156636077523,-0.751092021015134,0
ZNF534,1.19773441128454,-3.82347145106046,2
ZNF536,0.625279821453061,-0.391669769929927,0
ZNF540,-0.250985896600516,-0.0790096058113195,0
ZNF541,0.407356461342545,-0.693593332505999,0
ZNF543,1.98260283643552,-1.27624227621342,1
ZNF544,0.451083931548462,-1.5610262535663,0
ZNF546,0.443701487892037,-0.440675383909294,0
ZNF547,-2.10517732952653,-3.60376113908599,1
ZNF548,-0.912900264944879,0.540534880646666,0
ZNF549,-0.00530314263481017,0.993621661793351,0
ZNF550,1.5739762873954,-0.340472486455654,0
ZNF551,0.376930425809401,0.730501510192176,0
ZNF552,-0.703135430304688,1.22750715736021,0
ZNF554,-0.160551407732086,0.248324260741753,0
ZNF555,2.02517777097123,1.66171876340119,0
ZNF556,-2.18376764541734,-0.0507174813507818,0
ZNF557,-0.809156319026722,0.375373756201422,1
ZNF558,1.20580097262107,0.906310660826764,0
ZNF559,-4.43401925878591,1.0241223510695,1
